PF1  C17  100 43.48602037366247 18.18232715217255 1.0
PF1  C18  300 69.86444007765454 14.109155159846337 1.0
PF1  C19  100 10.15925472515853 18.14562962645265 1.0
PF1  C20  400 16.4465973522854 7.354765823849823 1.0
PF1  C21  600 53.576635918337814 16.207788560479692 1.0
PF1  C22  400 52.00748032286736 18.19868977108076 1.0
PF1  C23  300 46.52105337437142 15.496860855663 1.0
PF1  C24  700 91.77582323806067 12.539009446215731 1.0
PF1  C25  700 64.25481100363606 9.339513485368792 1.0
PF1  C26  400 51.58329562571887 7.520027749348462 1.0
PF1  C27  400 14.419158374940775 17.624603223648588 1.0
PF1  C28  0 73.15983339120353 19.195747738875284 1.0
PF1  C29  700 41.56332776574742 2.3397942776046707 1.0
PF1  C30  400 42.04679341629422 3.1066185286583163 1.0
PF1  C31  500 52.904675200757424 4.949177146517869 1.0
PF1  C32  300 85.9794420913594 18.81252078881488 1.0
PF1  C33  200 64.42143674972016 17.029861161549253 1.0
PF1  C34  600 74.09039449598536 18.174957119722517 1.0
PF1  C35  400 28.879705567910246 12.335506718800547 1.0
PF1  C36  600 29.78550460244484 10.931419717661049 1.0
PF1  C37  0 79.89616710166716 3.204768668617664 1.0
PF1  C38  600 62.64384534542693 16.854899893875793 1.0
PF1  C39  700 78.63817179090667 7.982615882994915 1.0
PF1  C40  700 67.19325948639465 16.54151229016651 1.0
PF1  C41  500 72.2626887259675 10.872500304257759 1.0
PF1  C42  200 88.91311005770791 3.619199343713423 1.0
PF1  C43  100 55.695720261255026 19.387341487808804 1.0
PF1  C44  0 30.315749536356524 17.920487003951454 1.0
PF1  C45  600 60.85373378353856 6.317293854990617 1.0
PF1  C46  700 92.45829696985838 5.9122579620091695 1.0
PF1  C47  500 89.90867253245266 2.8822693222185167 1.0
PF1  C48  500 39.736277743436645 5.425514952694938 1.0
PF1  C49  600 61.69809563608915 6.4871823808758755 1.0
PF1  C50  600 78.3106729662391 16.478099964863738 1.0
PF2  C1  700 52.882048821813186 17.247884207000755 1.0
PF2  C2  400 41.01996334056504 7.733334983656512 1.0
PF2  C3  700 57.94817103818877 9.205757546770423 1.0
PF2  C4  200 74.1287272323556 18.887563548743493 1.0
PF2  C5  200 44.666651188640245 7.898940797106023 1.0
PF2  C6  700 13.764326174389376 1.0295498337184807 1.0
PF2  C7  600 24.096573069795408 13.708148072767802 1.0
PF2  C8  400 62.39329988179873 10.76471042550556 1.0
PF2  C9  300 56.7452043770907 9.14505467019041 1.0
PF2  C10  200 88.18895103772083 10.6471486741011 1.0
PF2  C11  0 48.98181413868969 8.001219674064778 1.0
PF2  C12  200 22.64177478575909 15.212454192580806 1.0
PF2  C13  300 26.307567064220397 14.025509312913787 1.0
PF2  C14  300 74.26421117541216 15.654244031063119 1.0
PF2  C15  600 62.583044971217944 8.547993800595457 1.0
PF2  C16  0 38.74133727566799 13.937407679875607 1.0
PF2  C17  700 56.815000772719436 15.218284242762554 1.0
PF2  C18  200 68.3790516342201 7.891028320345793 1.0
PF2  C19  300 21.60384892079209 9.776281354285086 1.0
PF2  C20  200 66.20128397847179 1.573949414953523 1.0
PF2  C21  0 39.85350382441193 17.523299310760876 1.0
PF2  C22  100 22.547841173831664 5.955950136921418 1.0
PF2  C23  400 58.845107016847926 4.911540019146489 1.0
PF2  C24  200 34.52440691276425 18.70750821556959 1.0
PF2  C25  300 73.27620161734079 12.419880989072654 1.0
PF2  C26  200 31.156284021874736 14.64110761038677 1.0
PF2  C27  700 11.366930401500849 11.63394826772859 1.0
PF2  C28  500 59.59743508197023 2.097068032972765 1.0
PF2  C29  100 10.634809990243975 19.198444839491998 1.0
PF2  C30  500 30.246385437942845 15.316862081905184 1.0
PF2  C31  100 82.43964473119695 17.05969731796626 1.0
PF2  C32  600 91.12054094065599 12.59688809134038 1.0
PF2  C33  500 76.90015222840688 12.166397701847917 1.0
PF2  C34  600 34.34049589706751 15.765669696159742 1.0
PF2  C35  0 72.28384330716592 3.546502597602929 1.0
PF2  C36  100 30.075897652368248 14.277446675445466 1.0
PF2  C37  500 75.47174245138353 9.428259460762249 1.0
PF2  C38  100 55.80440371778669 16.965132182366848 1.0
PF2  C39  100 12.599494853078443 7.823334291502752 1.0
PF2  C40  200 91.23532401937635 12.245598232601669 1.0
PF2  C41  0 21.476429347616502 9.740000285490918 1.0
PF2  C42  300 21.749496921929186 1.3202652671788275 1.0
PF2  C43  600 89.88412940923685 13.944365980925205 1.0
PF2  C44  200 15.706960087375812 7.663955255329289 1.0
PF2  C45  100 86.35610226761216 14.937602261193447 1.0
PF2  C46  200 93.47398560893578 8.844988258501386 1.0
PF2  C47  300 82.54006948623885 12.567143781299597 1.0
PF2  C48  100 58.52103310430376 7.469482628932726 1.0
PF2  C49  300 78.74447107505958 14.439832812699008 1.0
PF2  C50  600 83.44319356189632 6.792829562467692 1.0
PF3  C1  100 66.77073531186089 8.054970174497223 1.0
PF3  C2  100 16.254671588474526 3.291315627310771 1.0
PF3  C3  300 36.6328828755193 17.325244784677217 1.0
PF3  C4  600 84.80889695707843 18.236852521961133 1.0
PF3  C5  500 96.26600606625067 1.9035114539461317 1.0
PF3  C6  200 29.695782928736822 5.067794337387209 1.0
PF3  C7  200 85.8252285963098 8.483386332451033 1.0
PF3  C8  400 18.467744375112783 6.098799736393274 1.0
PF3  C9  400 70.6766498459213 18.991621279853845 1.0
PF3  C10  400 56.545993846100785 5.862717201821269 1.0
PF3  C11  300 59.6818985139042 9.340238318580607 1.0
PF3  C12  700 32.65871855125195 16.12745628742016 1.0
PF3  C13  100 17.87780693384557 15.156382467953522 1.0
PF3  C14  300 39.16265841070012 1.3808143878031007 1.0
PF3  C15  600 95.15279812822583 5.657864917553953 1.0
PF3  C16  100 90.09968747391282 18.326231162791768 1.0
PF3  C17  300 25.021544480560802 17.592369135188974 1.0
PF3  C18  200 92.33992623801494 16.682436310420258 1.0
PF3  C19  100 90.09943712433494 17.908282949464645 1.0
PF3  C20  500 47.66298515235207 7.329958435505985 1.0
PF3  C21  200 43.37847253800102 13.57512764516729 1.0
PF3  C22  300 36.12886482938484 16.59746764455046 1.0
PF3  C23  500 46.906069293282755 19.721553764824414 1.0
PF3  C24  700 93.59008977925225 10.230916074851626 1.0
PF3  C25  0 61.96841675219002 15.008873663719356 1.0
PF3  C26  400 28.69665818503667 13.338451395128196 1.0
PF3  C27  700 87.37989883483421 17.908091027142127 1.0
PF3  C28  700 57.245330221336395 11.354063380267691 1.0
PF3  C29  100 64.98015509087074 4.298411694814784 1.0
PF3  C30  0 94.22485687919342 19.812940154670024 1.0
PF3  C31  300 93.94035505371653 18.555186516684653 1.0
PF3  C32  700 66.40868319937076 12.481499161434392 1.0
PF3  C33  500 87.98022866435421 18.045271009706838 1.0
PF3  C34  600 30.846700384384484 10.135060533516388 1.0
PF3  C35  100 12.097426732214025 2.697758060689541 1.0
PF3  C36  200 77.10761757165906 10.026136559325966 1.0
PF3  C37  600 57.91078841811009 17.06806065896697 1.0
PF3  C38  0 13.623492198941378 10.836297982402623 1.0
PF3  C39  100 49.21904612082562 16.063311237928588 1.0
PF3  C40  500 30.988006508148388 12.654596065396674 1.0
PF3  C41  0 91.87654408177148 8.247043425847963 1.0
PF3  C42  700 47.56003783596335 9.275500167065665 1.0
PF3  C43  700 94.58755942735871 2.3911268903100416 1.0
PF3  C44  0 55.22409347354903 13.859322259780187 1.0
PF3  C45  200 39.72073423773169 9.692928296292518 1.0
PF3  C46  300 25.659159755349634 11.748101018302007 1.0
PF3  C47  100 25.7452361952497 16.82565872824493 1.0
PF3  C48  500 29.967542194320085 4.979910537082312 1.0
PF3  C49  400 25.390181211796772 1.7398830027587135 1.0
PF3  C50  300 77.01525638183836 13.794559936596636 1.0
PF4  C1  400 46.128865180320936 11.884157592418156 1.0
PF4  C2  400 98.33552165920595 19.173661514896 1.0
PF4  C3  400 52.089415363192124 6.262763669080615 1.0
PF4  C4  400 79.94693136058967 6.208023370935577 1.0
PF4  C5  600 18.99337972903265 3.4985089236664106 1.0
PF4  C6  0 93.93786839811597 6.835349110496508 1.0
PF4  C7  300 66.22383725796729 18.818562547291293 1.0
PF4  C8  700 95.16869372086565 7.24120211843352 1.0
PF4  C9  600 92.62458440732095 18.63129264242996 1.0
PF4  C10  0 90.94332000437669 7.966208655963126 1.0
PF4  C11  600 75.13196667611331 12.112077951678138 1.0
PF4  C12  700 54.00169743185067 16.512469582534763 1.0
PF4  C13  500 51.84091381313989 4.966059067531834 1.0
PF4  C14  400 51.68478436108755 3.9921432114340965 1.0
PF4  C15  600 93.60674023091427 1.285799170457857 1.0
PF4  C16  600 96.62357332424082 14.111177167639571 1.0
PF4  C17  500 50.78427118191735 16.171825262676457 1.0
PF4  C18  0 56.803706932939406 9.531148784299832 1.0
PF4  C19  100 54.205870341025935 9.534012442195571 1.0
PF4  C20  300 75.35730040397372 14.402190066059674 1.0
PF4  C21  500 71.99991661007365 17.241789687252194 1.0
PF4  C22  300 82.93346437440479 14.609960577749948 1.0
PF4  C23  100 86.35128500129665 19.541124457942136 1.0
PF4  C24  600 67.99914941515965 13.029641030765418 1.0
PF4  C25  400 46.80543104814051 3.406265292998894 1.0
PF4  C26  700 92.92184547455498 14.829914181549714 1.0
PF4  C27  300 39.21759671980708 15.244204946261084 1.0
PF4  C28  500 56.185689935034404 7.619901709241409 1.0
PF4  C29  200 51.94873259415162 5.119832623711726 1.0
PF4  C30  700 33.59258658144358 5.982027509048271 1.0
PF4  C31  100 93.40967505242902 9.419749332072431 1.0
PF4  C32  400 73.79985094265024 6.683774228110296 1.0
PF4  C33  0 87.55516319221567 7.622708812711437 1.0
PF4  C34  600 56.04597156434019 9.611302489491331 1.0
PF4  C35  400 76.4292442802894 9.594657364043352 1.0
PF4  C36  300 60.41605296621567 17.217902037597455 1.0
PF4  C37  300 21.3636289724654 3.5763385652053565 1.0
PF4  C38  300 13.498484914426037 6.030242976612617 1.0
PF4  C39  500 46.93056725039472 7.7814329482839915 1.0
PF4  C40  600 94.78440711521834 1.5053967599328404 1.0
PF4  C41  0 14.251804290666628 17.27320188778101 1.0
PF4  C42  0 81.66154413548936 12.28159354501807 1.0
PF4  C43  200 32.76517984014649 3.537602498688724 1.0
PF4  C44  700 63.353957528002134 2.6156874119364537 1.0
PF4  C45  500 32.050417572397905 14.920842670302223 1.0
PF4  C46  200 26.659281249769247 10.550296201581146 1.0
PF4  C47  100 47.815700856180875 12.849349680507451 1.0
PF4  C48  400 68.83500813848596 11.10358591466303 1.0
PF4  C49  100 18.64656464706851 14.500111749961318 1.0
PF4  C50  400 45.485387500545016 2.524666285898511 1.0
PF5  C1  0 72.61868316936786 15.33937178490508 1.0
PF5  C2  0 93.8004941994413 19.407571296643518 1.0
PF5  C3  400 55.37611461534309 5.697633658954464 1.0
PF5  C4  600 73.99902996865077 9.206785436390653 1.0
PF5  C5  700 43.776552354075235 1.2989544786054281 1.0
PF5  C6  600 44.32643007828436 7.447293864772598 1.0
PF5  C7  600 11.705167346285737 12.412489553045464 1.0
PF5  C8  400 37.45982199800402 6.6721162935614355 1.0
PF5  C9  200 77.158583881383 14.044262238960032 1.0
PF5  C10  300 38.67141253826301 1.9202992012812672 1.0
PF5  C11  400 82.20056595698462 3.337119576921771 1.0
PF5  C12  700 98.60185882953671 16.278333136414318 1.0
PF5  C13  0 69.89096513435359 7.0968522602984985 1.0
PF5  C14  300 85.99518554000885 9.79796561654799 1.0
PF5  C15  300 94.78949310840409 2.112441976683061 1.0
PF5  C16  600 48.2468150907676 16.82337312353929 1.0
PF5  C17  100 76.13590134167063 19.68840347945962 1.0
PF5  C18  600 10.11626857511098 6.520667939802359 1.0
PF5  C19  400 65.30809948494078 7.557195046586779 1.0
PF5  C20  300 43.45610749377691 11.152704599844702 1.0
PF5  C21  0 61.65979694560182 15.08966482577313 1.0
PF5  C22  300 23.308655907786576 7.3921539163011705 1.0
PF5  C23  500 63.33922413683437 18.471494973560084 1.0
PF5  C24  600 38.22211402440429 9.715816574203926 1.0
PF5  C25  200 72.19049027606201 18.26362481890755 1.0
PF5  C26  0 15.1375619142145 3.6731424124439522 1.0
PF5  C27  500 64.33915639401351 1.5146108535274643 1.0
PF5  C28  400 21.698467727580734 16.571924130258694 1.0
PF5  C29  0 50.56355695347793 11.342896427459834 1.0
PF5  C30  400 31.334241353279136 19.87413875731395 1.0
PF5  C31  300 13.053473549542726 1.6569626835563676 1.0
PF5  C32  100 28.969392231734073 8.34489529125932 1.0
PF5  C33  300 67.65767464437991 14.431323275411103 1.0
PF5  C34  200 97.70987182823164 16.74747104279237 1.0
PF5  C35  100 53.221934866653925 5.706336242696421 1.0
PF5  C36  700 59.35812930368711 10.627393534939499 1.0
PF5  C37  100 22.11904849916848 19.22980280805654 1.0
PF5  C38  400 64.10849106319353 10.47854299385394 1.0
PF5  C39  400 68.57243660322912 5.408314719951259 1.0
PF5  C40  300 37.2743907082707 15.334242611794231 1.0
PF5  C41  500 23.874895260398766 12.986329390191084 1.0
PF5  C42  700 53.39900575830929 18.576305532459237 1.0
PF5  C43  300 20.104035429808654 3.620931760896994 1.0
PF5  C44  500 40.60091282726553 14.50500729651436 1.0
PF5  C45  700 66.4360041464939 7.2702569118678 1.0
PF5  C46  600 30.506253918636993 12.962950290947525 1.0
PF5  C47  300 44.65902615952781 11.06354211079945 1.0
PF5  C48  200 31.619046311894962 8.055794460969782 1.0
PF5  C49  600 22.988342994931273 5.070776230214973 1.0
PF5  C50  500 66.48113742058314 3.7628167228292275 1.0
PF6  C1  600 89.78409591820618 5.139911977645658 1.0
PF6  C2  200 35.473417649242805 13.98027177908169 1.0
PF6  C3  100 11.273737157544073 10.719617215022996 1.0
PF6  C4  600 82.60981207538931 16.290522578689227 1.0
PF6  C5  500 29.880516533111134 12.335526142307963 1.0
PF6  C6  300 91.17565124320784 14.499906753243438 1.0
PF6  C7  0 92.25960706634086 16.137964497901702 1.0
PF6  C8  0 19.56194256574486 8.738311093832483 1.0
PF6  C9  700 38.64343213733734 19.689115354866473 1.0
PF6  C10  500 20.147156703860816 18.663421673898096 1.0
PF6  C11  200 67.59777050481341 10.907594427742762 1.0
PF6  C12  0 26.578024267182876 6.062616444843345 1.0
PF6  C13  300 92.79017828733772 9.838403309284782 1.0
PF6  C14  500 47.30097665133805 3.895471731885248 1.0
PF6  C15  0 50.87230891418057 6.666231109071708 1.0
PF6  C16  600 85.69574848493038 3.5698495984740224 1.0
PF6  C17  700 92.07768422612997 15.140069940535133 1.0
PF6  C18  0 69.66270106924208 11.994536798967966 1.0
PF6  C19  400 57.636486335179754 9.327118833629983 1.0
PF6  C20  700 16.015464079840644 10.701400730714344 1.0
PF6  C21  200 10.608925435117534 10.363935432565118 1.0
PF6  C22  0 47.53043010263838 10.080035794884916 1.0
PF6  C23  300 99.23874713694417 5.6228161429451315 1.0
PF6  C24  200 83.00466507542131 16.517863453801 1.0
PF6  C25  300 34.428449943854616 14.461361964324134 1.0
PF6  C26  100 33.173818157708695 19.988659252535644 1.0
PF6  C27  100 15.437761017009628 11.473206850375174 1.0
PF6  C28  100 97.84156660731755 19.382473914675707 1.0
PF6  C29  500 10.406953587321299 11.907874467898994 1.0
PF6  C30  400 62.07217449262746 12.619917391639401 1.0
PF6  C31  700 80.80653874177992 1.6777298629205086 1.0
PF6  C32  600 21.79773233487655 16.34377226762696 1.0
PF6  C33  0 51.41492902114243 7.120000540319606 1.0
PF6  C34  500 41.691615605795675 13.730911486724315 1.0
PF6  C35  0 89.92560722806242 15.43182907685265 1.0
PF6  C36  200 50.65976203197269 18.717480717113112 1.0
PF6  C37  700 92.78537575425733 12.446330216839993 1.0
PF6  C38  400 42.80129289076097 12.680321592956261 1.0
PF6  C39  300 26.365254023957814 10.167620091256076 1.0
PF6  C40  400 44.19005746200387 8.367600820426315 1.0
PF6  C41  100 65.06556650517467 17.23278895232608 1.0
PF6  C42  0 48.32867611180866 6.62161303634508 1.0
PF6  C43  300 20.456817719774925 5.218777278508978 1.0
PF6  C44  200 55.626622951162986 15.186729908636382 1.0
PF6  C45  300 98.05787591678275 4.462137825292432 1.0
PF6  C46  100 14.753908122925552 18.645460960522893 1.0
PF6  C47  300 90.85306251044915 11.809639088287428 1.0
PF6  C48  700 26.221956315821256 2.275596201131379 1.0
PF6  C49  700 81.14968705241684 5.4676869500457785 1.0
PF6  C50  400 21.043203337493956 4.371397035364486 1.0
PF7  C1  500 74.87760002909067 5.8685314435319444 1.0
PF7  C2  600 39.82099326364961 5.321811056583686 1.0
PF7  C3  600 64.93233342839194 12.22122620220527 1.0
PF7  C4  300 10.121337557926244 17.488669692226807 1.0
PF7  C5  300 62.66337387436408 10.165310785547787 1.0
PF7  C6  300 12.478099233507837 3.677844447465808 1.0
PF7  C7  200 19.109137603255842 3.6951816097003 1.0
PF7  C8  100 67.88316278056654 16.746328219762894 1.0
PF7  C9  700 30.08022091329685 10.273126343555912 1.0
PF7  C10  300 32.11314689557988 7.638212191672455 1.0
PF7  C11  0 71.69247457467117 19.79898254533762 1.0
PF7  C12  400 24.744226771577804 7.892522085087325 1.0
PF7  C13  100 65.4514751613518 17.854398372790826 1.0
PF7  C14  200 43.2066397491724 10.415889522035057 1.0
PF7  C15  400 14.489934415227015 7.389653452357746 1.0
PF7  C16  500 44.73041627699179 17.063020434929232 1.0
PF7  C17  200 65.05964843792827 5.771019297635932 1.0
PF7  C18  200 91.53391065192349 4.317936412942559 1.0
PF7  C19  500 99.87951239808865 17.856621184635745 1.0
PF7  C20  300 87.10669293380371 19.11894993647957 1.0
PF7  C21  300 22.441172374590423 9.518771106427831 1.0
PF7  C22  0 93.93836778777907 13.620348112366399 1.0
PF7  C23  600 23.873892997158496 5.780742916162437 1.0
PF7  C24  400 85.54487024958837 1.4337522319818183 1.0
PF7  C25  500 56.47019037663411 5.4859591394906495 1.0
PF7  C26  400 78.14381824858856 1.642119412846191 1.0
PF7  C27  500 10.473778811433975 17.167551080780253 1.0
PF7  C28  200 79.83046584880239 1.6293588836507114 1.0
PF7  C29  600 43.23143239505295 12.536271188745376 1.0
PF7  C30  400 37.605841736677135 3.5185293148045433 1.0
PF7  C31  300 82.31027983626392 16.754718314955447 1.0
PF7  C32  600 75.10861088086207 14.761585932334457 1.0
PF7  C33  100 66.68213294632056 8.415849309962372 1.0
PF7  C34  500 76.40224053993275 19.1736467899962 1.0
PF7  C35  300 82.57637716310099 9.893741412659343 1.0
PF7  C36  500 33.66902396607131 7.454746512749084 1.0
PF7  C37  400 23.10302389594486 12.484582133513833 1.0
PF7  C38  700 79.1625342634519 17.992049859234754 1.0
PF7  C39  600 43.247441661734584 12.50584301830947 1.0
PF7  C40  300 44.27004766774298 10.485483648700379 1.0
PF7  C41  400 44.33838390088345 2.271618381431316 1.0
PF7  C42  0 31.036533515908943 7.689770583328749 1.0
PF7  C43  400 44.59081502107934 11.612091199331477 1.0
PF7  C44  500 84.00174279664806 14.31581940614561 1.0
PF7  C45  600 74.82515456910431 15.355094654277822 1.0
PF7  C46  0 42.70196774021581 5.884451669562983 1.0
PF7  C47  500 60.96445516017544 1.93774185297803 1.0
PF7  C48  300 47.68805194718064 19.07542479248697 1.0
PF7  C49  400 87.411114619112 9.066086972423534 1.0
PF7  C50  500 35.41117590565116 18.864727292656813 1.0
PF8  C1  400 17.904648021058215 13.090793896571421 1.0
PF8  C2  100 89.82802488916423 1.49310884492539 1.0
PF8  C3  0 82.96211807440999 19.516775171525758 1.0
PF8  C4  400 31.076860732011557 18.05881949497654 1.0
PF8  C5  500 15.502766297481003 3.8147689907354856 1.0
PF8  C6  300 64.07609843922435 17.277523368848993 1.0
PF8  C7  0 98.75839850455571 2.452832468022863 1.0
PF8  C8  700 12.39690979854551 18.702354837515927 1.0
PF8  C9  500 43.071114662074635 12.81570631102775 1.0
PF8  C10  500 85.2614529399521 11.447090545868699 1.0
PF8  C11  100 90.6799265723156 11.430030426931001 1.0
PF8  C12  100 28.018266773864443 4.205398895107306 1.0
PF8  C13  0 40.09782058825597 5.663376190119641 1.0
PF8  C14  300 98.94640980758874 11.109144776278177 1.0
PF8  C15  300 94.18084703845798 19.815060322870835 1.0
PF8  C16  500 47.73988160057728 9.718709869912532 1.0
PF8  C17  0 78.49078887179634 16.266715037062298 1.0
PF8  C18  100 33.523919098546415 7.188299373015374 1.0
PF8  C19  600 79.05295968491441 4.11057839705896 1.0
PF8  C20  200 62.75471080090173 13.399211181632811 1.0
PF8  C21  600 81.11072186370656 3.423476862123932 1.0
PF8  C22  200 39.854088144450124 9.604024092583645 1.0
PF8  C23  600 82.97826628453367 13.10446665816315 1.0
PF8  C24  300 25.93078198484971 5.874683459120435 1.0
PF8  C25  500 21.59320742609543 1.9441040968583745 1.0
PF8  C26  500 53.439777407238786 19.397448649962715 1.0
PF8  C27  700 38.870596357921514 4.343312766047207 1.0
PF8  C28  300 37.1313339603752 19.40767267748874 1.0
PF8  C29  600 20.45985784719528 7.849816435355478 1.0
PF8  C30  200 74.14126422487796 3.307381034188099 1.0
PF8  C31  100 61.006273495887434 8.430108856844418 1.0
PF8  C32  0 98.57399154179686 12.258620527844625 1.0
PF8  C33  500 22.51852184377899 6.144921518821255 1.0
PF8  C34  600 38.429971094922635 13.29554557923502 1.0
PF8  C35  400 64.94386449229064 3.64617058340884 1.0
PF8  C36  300 25.229034735646366 16.748210932519278 1.0
PF8  C37  300 90.5525488638485 17.663338545142754 1.0
PF8  C38  100 49.18123502660149 4.521040082401661 1.0
PF8  C39  700 26.232962336970576 4.397271133386316 1.0
PF8  C40  300 95.256709330314 9.518936244822896 1.0
PF8  C41  200 10.29912781781942 3.48934740236949 1.0
PF8  C42  400 18.006180322781887 7.264009846776339 1.0
PF8  C43  500 22.912073476748674 11.983999992616344 1.0
PF8  C44  600 55.48360772323875 7.495882425518268 1.0
PF8  C45  400 51.716679451081525 16.45255129342374 1.0
PF8  C46  100 25.122602926157256 16.298544734912888 1.0
PF8  C47  600 16.795522843260667 8.196332722444778 1.0
PF8  C48  500 36.91810992735886 19.046732488207997 1.0
PF8  C49  600 51.54131509842838 1.1970600716522979 1.0
PF8  C50  300 91.76496624194223 6.2147897491251705 1.0
PF9  C1  100 48.54946046665114 1.2324274642218382 1.0
PF9  C2  0 95.3048854273753 11.840989204562668 1.0
PF9  C3  0 12.132353103176387 12.32489442878078 1.0
PF9  C4  200 40.13341925362619 6.190277490501589 1.0
PF9  C5  100 81.55689926714358 19.441633873321244 1.0
PF9  C6  0 41.71846728521622 1.9084157953406087 1.0
PF9  C7  600 11.60690564146636 5.113604281901908 1.0
PF9  C8  600 25.881904657562515 15.71047952385791 1.0
PF9  C9  300 79.57183297480059 5.391724533513735 1.0
PF9  C10  300 58.19587368426936 7.3966958812485535 1.0
PF9  C11  500 10.263519187941164 6.308109428476627 1.0
PF9  C12  400 78.1453187949153 17.738574808335002 1.0
PF9  C13  700 93.1624147314589 18.760343613936776 1.0
PF9  C14  700 73.40830842833786 9.52831340144839 1.0
PF9  C15  700 48.29488940991931 9.486757514711979 1.0
PF9  C16  600 42.10573209814273 3.8344376001790357 1.0
PF9  C17  600 39.943197045391244 16.550675175198013 1.0
PF9  C18  0 13.37190485605052 6.256648111317954 1.0
PF9  C19  700 69.78962299742204 3.5016022900972974 1.0
PF9  C20  600 59.097672063673976 1.7228449692651404 1.0
PF9  C21  300 33.59642572262065 18.131327585586686 1.0
PF9  C22  200 72.19754870999554 16.12129302971237 1.0
PF9  C23  500 48.02307526280103 10.49289775970686 1.0
PF9  C24  300 99.25248015016768 19.81090208907116 1.0
PF9  C25  600 46.68241124421561 18.600442399493836 1.0
PF9  C26  0 57.87976051456272 3.802588597967662 1.0
PF9  C27  400 97.03724138174192 9.977814038271198 1.0
PF9  C28  700 31.681712427500983 13.15468629102868 1.0
PF9  C29  400 32.23895277913309 1.9740142497433326 1.0
PF9  C30  100 18.124631427523553 2.875376806550512 1.0
PF9  C31  300 74.50971803945055 5.513370517625154 1.0
PF9  C32  300 97.19962219796722 13.375109741690338 1.0
PF9  C33  400 99.16982489089304 6.698436900864113 1.0
PF9  C34  0 31.216830670260297 8.261974298426779 1.0
PF9  C35  0 70.9117227415286 15.4335870553378 1.0
PF9  C36  700 28.584686368204018 14.02300229988471 1.0
PF9  C37  500 66.42233029084558 5.987262581249707 1.0
PF9  C38  100 16.925671796151 8.884361193245162 1.0
PF9  C39  600 29.955172801195726 16.160855591061768 1.0
PF9  C40  100 13.380212452225672 19.893411581077174 1.0
PF9  C41  0 60.95391260306089 11.482183229428033 1.0
PF9  C42  200 62.450241149871964 18.015594267558928 1.0
PF9  C43  100 75.32883272003725 18.591530350308584 1.0
PF9  C44  700 34.233990666290396 3.7891215029859864 1.0
PF9  C45  600 44.48783651691611 10.738228699805322 1.0
PF9  C46  0 48.403593211483155 15.830432458397937 1.0
PF9  C47  700 58.723523927307376 2.055735078478686 1.0
PF9  C48  400 61.777025313767325 8.233391152746988 1.0
PF9  C49  200 24.057919904677938 14.03318631627615 1.0
PF9  C50  400 59.83599874369951 3.655186439756714 1.0
PF10  C1  200 84.14638950171285 19.351390844171824 1.0
PF10  C2  700 65.0413126029429 2.631911569089442 1.0
PF10  C3  400 91.34234137340944 11.001234270964954 1.0
PF10  C4  200 97.29727055278138 8.416783919897568 1.0
PF10  C5  700 73.52423332169266 7.3524605896301205 1.0
PF10  C6  600 64.41669641372258 18.383981147328104 1.0
PF10  C7  700 65.7864997818723 17.590800051420434 1.0
PF10  C8  0 32.938132664879106 8.791055047860844 1.0
PF10  C9  400 38.5959074926558 15.691415666071851 1.0
PF10  C10  500 92.14677183837625 1.4428992424884703 1.0
PF10  C11  600 46.51494516843994 13.84663242981938 1.0
PF10  C12  400 36.650672480414855 1.5502346732785368 1.0
PF10  C13  200 24.093779567132948 8.015918549913696 1.0
PF10  C14  100 15.363862647865682 18.825580660224805 1.0
PF10  C15  0 28.03236164400605 10.01609423379247 1.0
PF10  C16  300 77.24783500281417 8.609686980371482 1.0
PF10  C17  300 37.21423865415473 5.319723863296948 1.0
PF10  C18  700 76.66305591994708 11.571386080894797 1.0
PF10  C19  300 64.71362169590394 3.4796751910669057 1.0
PF10  C20  200 73.68200004527469 15.273844710273428 1.0
PF10  C21  400 98.37729339148443 10.847800388577241 1.0
PF10  C22  700 37.215303887333164 15.650173371427005 1.0
PF10  C23  100 39.08290184455291 7.005720459533909 1.0
PF10  C24  200 21.302600170779996 1.181370474416645 1.0
PF10  C25  100 98.2752088070773 11.075670254629973 1.0
PF10  C26  700 27.41957355989881 5.319565962833221 1.0
PF10  C27  200 68.88185495896582 5.829381212987492 1.0
PF10  C28  200 48.15282429235983 16.44953407185468 1.0
PF10  C29  600 46.210209562408785 5.262967418386895 1.0
PF10  C30  300 90.09408368351383 14.431442398635637 1.0
PF10  C31  500 67.92685063050615 5.055781195410136 1.0
PF10  C32  100 86.30536468880435 8.517811048280493 1.0
PF10  C33  400 34.7212609770598 16.0812138844325 1.0
PF10  C34  700 81.20658142629232 13.187642099572765 1.0
PF10  C35  600 35.755280252133545 5.8874033490753295 1.0
PF10  C36  400 13.237233587370579 17.190698391470008 1.0
PF10  C37  400 55.499893636394496 14.815818334174292 1.0
PF10  C38  100 63.14369164931939 5.844890600487784 1.0
PF10  C39  200 41.06091003933098 15.17569495929556 1.0
PF10  C40  300 38.24364998403328 6.3797492034444865 1.0
PF10  C41  400 71.59509907497262 17.642286264387437 1.0
PF10  C42  400 65.51933138578042 16.868944117838325 1.0
PF10  C43  500 33.918324237506084 2.7968934392313005 1.0
PF10  C44  300 28.890970549742146 7.044826490912814 1.0
PF10  C45  700 30.90729050072625 1.4766573484083967 1.0
PF10  C46  200 68.52217678799974 13.037954155632812 1.0
PF10  C47  500 71.79639749561119 6.352066101392444 1.0
